reviewID,reviewerID,restaurantID,date,rating,reviewUsefulCount,reviewContent,flagged,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,restaurantRating,mnr,rl,rd,Maximum Content Similarity
DMdQVs0Cm9xybR2WcK23Wg,TH69bY471qAsQq2nfITcEg,boE4Ahsssqic7o5wQLI04w,9/19/2010,5,0,so good it dinner everywhere just michigan avenue north chicago river extensive wine list amazing dishes like raw corn tomatoes arugula pesto milk braised pork shoulder mashed potatoes melt mouth octopus summer beans fingerling potatoes salsa verde sounds simply however masterfully put together,N,Christine ChicagoFoodie W.,"Austin, TX",01/06/2010,16,181,71,89,7,5,7,95,1,4.0,0.08333333333333333,43,0.25,0.04890114453406036
kyMrXd7XqDxOODC-bYKY8w,DZ1xe2uJp9LlkaUy-CMnng,boE4Ahsssqic7o5wQLI04w,10/23/2010,5,0,i loved place first crowded noisy vibe long waits coordinated patient friendly personnel fosters euphoric dining experience go figure it s plain fun eclectic wine list great choices had smooth burgundy recommended server knew stuff shared many small plates among group seven loved pork shoulder squash beets prosciutto balls artichokes cheese offerings one suggestion serve good bread the owners friendly gracious kudos jim jim banos jr great food great fun great evening,N,Darlene L.,"Chicago, IL",01/05/2009,0,183,4,104,44,26,9,9,1,4.0,0.08333333333333333,72,0.25,0.19313786749335693
PgcGrPPZfDiLy0JUk2sTxg,u99GWP-R-0Tq484ZlSocMg,boE4Ahsssqic7o5wQLI04w,12/16/2010,5,0,this place perfect we went early saturday night 6ish seated pretty quickly family style table outside i love eat outside even cold fall everything ate fabulous amazing small plates ordered lot the wine perfect the waiter efficient friendly knew menu well coming boston i found people chicago incredibly nice here great conversation people next to left pleasant conversation next people sat down this would never happen boston what fabulous experience i highly recommend place also fair number kids enjoying themselves i think would quite friendly kids,N,D Bug A.,"Brookline, MA",01/07/2010,0,17,1,12,4,4,0,1,0,4.0,0.08333333333333333,86,0.25,0.0
MpT-,15nVW2G0El9biMogkx_H6w,boE4Ahsssqic7o5wQLI04w,5/15/2010,4,0,my friends i happened stumble across the purple pig looking dinner drinks desert thursday evening the service great our waiter energetic top provided suggestions food items went well wine choice they several items menu still many delicious choices we ordered grilled cheese sandwich panini day bone marrow w crostini snack on excellent for dessert shared panini con nutella nutella marshmallow fluff bananas yum will definitely going back purple pig soon,N,jenicakes l.,"San Mateo, CA",01/11/2009,43,12,1,8,5,1,1,20,0,4.0,0.08333333333333333,70,0.0,0.05471001135246234
mK0yyLc7koX61UGDpZlASg,nfVEPGaUHnFxF0aD4uzt3Q,boE4Ahsssqic7o5wQLI04w,6/6/2010,5,0,amazing food fun atmosphere great wine list break bank some snout tail eating pigs ears yum think slightly crunchy potatoe chips the beets oustanding i enjoyed fresh flavors mint pea arancini we also got roasted marrow spread like butter bread top vinegary herbs cut fat everything fantastic wines come glass 25 liter 5 whole bottles try different wines everything quite reasonable add great service groovy casual vibe memorable meal chicago one top meals i ever had i believe,N,Darien W.,"San Francisco, CA",01/05/2005,2,116,3,50,25,10,19,1,0,4.0,0.08333333333333333,78,0.25,0.0
7WGa-v60PpK6qDXz-YvQLw,HxjZimUEyLpUOu4EKBqtQw,boE4Ahsssqic7o5wQLI04w,4/26/2012,1,0,told hostess 3 hour wait really really whatevs,N,Stacy F.,"Chicago, IL",01/07/2011,0,40,3,15,3,0,1,0,0,4.0,0.08333333333333333,8,0.75,0.0
csLL2ZqvGnqrp-g16gbfyA,7oGLS0_3h20kgsVaEUQfKQ,boE4Ahsssqic7o5wQLI04w,10/27/2010,4,0,ok if dig pig spot you reasonably priced good sized tapas knowledgable friendly staff everything delish sure get milk braised pork shoulder yummo get paninis hungry they quite large,N,Nicole B.,"Chicago, IL",01/12/2009,9,17,0,11,2,6,3,4,0,4.0,0.08333333333333333,29,0.0,0.0
vPJX8ESUouqkS2NbKBONEQ,GI1n2PI7UTabyI06IgtX4w,boE4Ahsssqic7o5wQLI04w,10/25/2011,3,0,stopped the purple pig dinner town concert since stomach eats eastern time zone i arrived big dinner rush able get seated quickly we ordered 5 items menu per server s friendly suggestion my first complaint menu descriptions adequately prepare serving i frequently surprised i received versus description even surprised see people communal table receiving based menu descriptions if going exotic menu i think need give patrons adequate tools make choices my main concern however menu promises exotic eats dishes served generally mediocre the 20 something beef tenderloin okay nothing special the prosciutto balls where s prosciutto way bland the panini fancy ham cheese the saving grace tpp pricing i thought pricing excellent good value location overall fine meal felt like got money s worth but quality food disappointing based hype,N,Ryan D.,"Indianapolis, IN",01/10/2011,13,36,0,19,1,2,3,36,2,4.0,0.08333333333333333,130,0.25,0.0
2pEgSW3SDdXE2pcRzgjbDA,kHfbtKBpG7H9eteIIn2hDQ,boE4Ahsssqic7o5wQLI04w,5/18/2011,5,1,i highly recommend place with said place go quiet intimate dinner its communal seating couple long high tables if looking inventive cuisine extensive wine list place vibrant great spot it s great place go mini meal between say mid late afternoon shopping michigan avenue the service top notch waitress knew menu top head made experience memorable the wine friend i ordered recommended another wine similar however much expensive honored price wine originally chosen now that s good customer service supposed work this like small plate restaurants proliferated throughout city food definitely cut others i ve experienced,N,Matt P.,"Chicago, IL",01/03/2009,7,40,1,29,13,2,3,0,3,4.0,0.08333333333333333,96,0.25,0.14073027671939586
UFXzM8BRo6ebMJTMbnVKMQ,0-oDOee69Devo99E0kgzyQ,boE4Ahsssqic7o5wQLI04w,7/24/2010,3,0,as read reviews would know pork products one great loves well would imagine i would love purple pig well i thoroughly liked it my wife friends mine went friday night drinks eats despite crowd service impeccable thanks brooke our orders taken quickly moments food drinks brought table the food tasty i fried olives stuffed chorizo appetizer porcetta salsa verde panini i hog heaven as beer selection limited good focus european imports i einbecker mai ur bock spring bock it crisp beer flavorful heavy i would recoomed three items the place indoor outdoor seating though got storming committed stayed patio inside restaurant strong high end pub feel lots wood big bar tall tables it comfortable i would imagine days would seem cozy but friday night thunderstorm number people inside crowded loud it hard hear people sitting across table experience slightly lacking one suggestion chicagoan know drive of course i dumb drove running late work access mag mile parking non existent unless park garages charge arm leg the purple pig validate validated cards available garage in other small things good experience i return,N,Rob B.,"Chicago, IL",01/05/2009,23,24,0,31,8,9,4,0,1,4.0,0.08333333333333333,181,0.25,0.16517531658217632
usdo0ZqYXWRSj6NBQ97irw,VUo2ei3HLPpxprbKCNL-gw,boE4Ahsssqic7o5wQLI04w,9/4/2010,4,0,love place love crispy fried ears cheese plate beets goat cheese etc etc etc only bad thing gets really crowded hard find seat,N,nom nom c.,"San Francisco, CA",01/01/2010,5,24,0,16,9,2,3,0,1,4.0,0.16666666666666666,23,0.0,0.12811211935016342
JcqplLjTCKDg8rgCovQGrQ,VUo2ei3HLPpxprbKCNL-gw,euO3-H92LCivH2B0CQPlnw,9/4/2010,5,1,we went chicago q today opening day around 3 30 pm the exterior understated easy miss look big q il mulino starbucks we started complimentary sweet crunchy bread butter pickles hush puppies sampler trio chicken pulled pork kobe beef brisket full rack competition style st louis ribs everything super delicious 2 things thought simply amazing kobe brisket competition ribs the brisket great smoky flavor tender juicy whilst maintaining beefy texture we like brisket smoque texture brisket bit soft the ribs i can t even begin describe absolutely perfect were really great smoky flavor extremely tender juicy inside slightly sweet mapley glaze outside the three sauces also really good there s spicy mild vinegary carolina one we room dessert eating food menu looked great i m going try save room next time definitely go check chicago q regret it,N,nom nom c.,"San Francisco, CA",01/01/2010,5,24,0,16,9,2,3,0,1,4.0,0.16666666666666666,138,0.25,0.12811211935016342
bKpSdHpcHJllPIUU591FDw,dspx8G2qS3iJA_03rhXhGA,boE4Ahsssqic7o5wQLI04w,9/9/2010,4,0,very good particularly price i highly recommend pork shoulder im really writing review excuse play new droid x awesome,N,Daniel S.,"New York, NY",01/05/2009,66,46,0,31,13,12,2,0,0,4.0,0.16666666666666666,19,0.0,0.11103240054554597
HZ0OTJnbRegwIX-FLUUSnQ,dspx8G2qS3iJA_03rhXhGA,jGiKIJCVLZHXQDSNnSLPsw,9/9/2010,4,0,delicious sandwiches definitely worth stop,N,Daniel S.,"New York, NY",01/05/2009,66,46,0,31,13,12,2,0,0,4.0,0.16666666666666666,5,0.0,0.11103240054554597
DLCwRnObj2tOZt2-X0sSWA,HfLWJqhK_5mgChaby-2ZgA,boE4Ahsssqic7o5wQLI04w,11/12/2011,5,0,the purple pig simply exquisite it challenge get table able sit bar lunch serve full menu the bar tender server natalia amazing great service smile our favorite two dishes scallops chickpeas well sepia great combination flavors perfect size amount the restaurant also outstanding wine list we rebeiro hard find us glass rioja red seis small vineyard near elciego alava spain quite delicious when chicago purple pig must,N,Ana Maria d.,"Miami Beach, FL",01/11/2011,0,5,1,4,2,0,0,0,0,4.0,0.08333333333333333,67,0.25,0.0
8DGgc5j9SROT4CcJsdetwg,3hvY0CkW84VaXfo6SIQ2ug,boE4Ahsssqic7o5wQLI04w,4/17/2011,3,2,went seated worst seat place back terminal servers rign orders host stand there always least 3 employees behind bumping tipping chair apologies i took upon move seats we ordered beverages food time 1 plate arrived drinks i ordered quartino wine brought glass my mother told beer would another minute changing keg another plate dropped told pick another beer one thhey changing keg food goo later manager came asked i would like another glass wine i asked rang glass quartino me she ring wrong thing he asked i would want quartino did i surprised wrong order apology made change bill they really need work customer service especially since staff using f bombs foot half away mom,N,Christine Duke D.,"Chicago, IL",01/01/2011,31,40,2,16,7,7,3,5,1,4.0,0.08333333333333333,115,0.25,0.10156378964051804
XlJ3X74mckaEUKWtN0ESKg,tzIXMXadrzQ4i7TGgIroOw,boE4Ahsssqic7o5wQLI04w,3/18/2010,4,0,yay i officially upgrade rating so second experience far better first i fell bad i dont remember servers name amazing mike chris sorry i dont remember he came around greet us grab drink order i sure wine i wanted gave couple references he came back couple seconds later one try perfect on first try good job he definitely knowledgeable menu much enthusiastic it make difference he suggested grilled cheese day great really great suggestion other that basically repeat food before for desert added affogato yummy i think i could one two more i would definitely suggest going later evening i think a gamers on,N,Shelby G.,"Chicago, IL",01/12/2009,12,28,3,14,3,7,3,0,0,4.0,0.16666666666666666,104,0.0,0.18343673731002086
xACt8aE,tzIXMXadrzQ4i7TGgIroOw,dKcO9OQ44RPRlkWe-vToFA,3/18/2010,3,0,went shaws post movie meal i couple times still cant complain much we started meal couple rolls lobster avocado cucumber spicy crab salmon lemon server suggestion lobster bisque the lobster roll good ive before the crab one oh god it good the thin slices lemon top perfect little citrusy punch i loved it our server little m i a bit finally return ordered my guy got loster roll sandwich which always great i got mahi tacos they sad oh sad the presentation impressive portion minimal three tacos one tiny fried piece fish middle it tough didnt really much flavor like i said oh sad of course i back experience taught stick signature dishes place,N,Shelby G.,"Chicago, IL",01/12/2009,12,28,3,14,3,7,3,0,0,4.0,0.16666666666666666,114,0.25,0.18343673731002086
ba8zzvp,VP7MygugFl4gduIATDyJzA,boE4Ahsssqic7o5wQLI04w,7/2/2010,5,0,my new favorite restaurant everything perfect amazing outdoor seating heart gold coast wonderful wine list helpful staff actually suggested reasonable bottle wine one considering the food perfect presentation right on i honestly adored everything ate ate lot i say reasonable well i definitely back lot summer what great place,N,Katie G.,"Chicago, IL",01/04/2009,2,58,4,37,5,6,3,0,0,4.0,0.08333333333333333,49,0.25,0.07895626205456407
PlC5JFztvuc4IIkyB,KcSDo1Ag89uk-nK6fzz0Gg,boE4Ahsssqic7o5wQLI04w,7/15/2010,4,0,didn t try food i ordered great italian stout forgot name the couple next ordered lunch looked great the bartender great suggesting beer killed hour waiting wife kid american girl next time i ll go appitite,N,Dave Aging boy philosopher C.,"Columbus, OH",01/05/2010,9,17,0,3,2,4,1,1,0,4.0,0.16666666666666666,36,0.0,0.12461415989289892
Ze-UtqWlFFD-r87YSqeKJQ,KcSDo1Ag89uk-nK6fzz0Gg,AqgG-1aD6JYj9D6OmBWO3w,7/15/2010,5,0,can t say enough was told 1 5 hour wait seated 15 min great bar ordered gorditas homemade ice cream the best mexican food i ever had i ve merida mexico city cabo etc very crowded nice i wanna meet rick bayless say thanks,N,Dave Aging boy philosopher C.,"Columbus, OH",01/05/2010,9,17,0,3,2,4,1,1,0,4.0,0.16666666666666666,44,0.25,0.12461415989289892
TBxhrwOzJzXHHATPLkrlxg,urj4QhiZkhoUA5mnENvubg,boE4Ahsssqic7o5wQLI04w,7/17/2010,3,0,mixed review the cuke feta delish the salad hazelnuts wonderful the server came we d first round asked dessert we say no first wanted meal given person takes order deliver she no idea when pork appeared small plate us i thought i d died my stomach 180 i passed rather slimy appearing selection,N,Candace Sherlockian D.,"Chicago, IL",01/08/2009,6,79,15,30,10,12,1,0,0,4.0,0.08333333333333333,53,0.25,0.06412823011664148
C6VGEvL5xjYd,xfB6-mIkjCL8bqEY2Q4cVg,boE4Ahsssqic7o5wQLI04w,7/25/2010,5,0,hog heaven fried pig ears beets goat cheese rosemary garlic almonds bone marrow spread outstanding wine selection wonderful kind staff mixed shirley temples boys other items worth mentioning scrumptious sardines cheese plates,N,Karina B.,"Columbus, OH",01/07/2010,23,7,1,2,0,4,1,3,0,4.0,0.16666666666666666,32,0.25,0.024434132080154325
2VIPBzaR,xfB6-mIkjCL8bqEY2Q4cVg,jGiKIJCVLZHXQDSNnSLPsw,7/25/2010,5,0,the spicy ahodaga torta hurts good and well worth long lunch wait pepito delicious spicy sauce ahodaga amazing the kiddos enjoyed xoco salad guac incredible the bean to cup freshly ground cacao rich scrumptious so sad coming home vacation i craving xoco,N,Karina B.,"Columbus, OH",01/07/2010,23,7,1,2,0,4,1,3,0,4.0,0.16666666666666666,42,0.25,0.024434132080154325
QLnNmFzlnE,waGWFLU2ljGui2vQNae0fw,boE4Ahsssqic7o5wQLI04w,10/11/2011,5,0,i found place since close hotel one first places yelp app ton good reviews not disappointed all we went sunday night around 9 pretty full the food excellent service we items fried menu well whipped feta cucumbers which creamy delicious they also extensive wine menu broken country it got little intimidating disappointed croatian red chose this one favorite restaurants trip chicago,N,Chris H.,"Astoria, NY",01/09/2010,2,37,0,7,0,1,2,1,0,4.0,0.16666666666666666,61,0.25,0.1230101777607211
k5,waGWFLU2ljGui2vQNae0fw,o4NcUfco7JxOcyfKFWyAhg,10/11/2011,5,0,everything delicious i reservations good thing since place full it pretty large second floor a little deceiving bar first floor i loved everything place you must try chorizo stuffed olives,N,Chris H.,"Astoria, NY",01/09/2010,2,37,0,7,0,1,2,1,0,4.0,0.16666666666666666,30,0.25,0.1230101777607211
8tP1-ei0EYTSGJD3Ca6uGg,TvXeUVk5DczZOHKA3ZDfdA,boE4Ahsssqic7o5wQLI04w,9/19/2011,2,0,horrible experience food mediocre server kelly needs go large group person go to couple screwed give damn you 20mins still didnt get order talk hostess find waitress took order last time saw her never came back check us see we re doing oh come back pick check lol anyway ordered pork shoulder well cooked tender portion small main like appetizer place hype waitress care us care her paid meal left,N,frank t.,"Elk Grove, CA",01/08/2008,8,5,0,2,1,4,0,5,0,4.0,0.08333333333333333,70,0.5,0.0
yzT-fCK6TLlp,ZNuZkUevQ5_ILyNhDYg0og,boE4Ahsssqic7o5wQLI04w,5/21/2011,3,0,ok second time honestly again service spotty best our server natalia quite possibly apathetic waitress i ve encountered my friend i ordered various appetizers never arrived told later sold out that followed entree never came ordered dessert affogato scoop ice cream espresso poured it pretty flippin basic right 15 minutes later natalia waltzes back tell us broken ice cream maker so returns another dessert compensate her the gesture would nice either one us actually asked would like instead weren t she never checked us not once ask food good need anything go hell etc her attitude like someone want work her co worker hand spent time tables talking food wines etc basically giving good customer service natalia take pointers others find job actually interested doing and like last time i there servers bringing small plates plopping down looking us make room accommodate them sorry the purple pig s prices need train staff remind hospitality industry they ones expecting good service ones expected give good service paying patrons the food good shit service people go elsewhere,N,milena d.,"Chicago, IL",01/10/2007,23,66,2,43,17,6,3,2,0,4.0,0.08333333333333333,175,0.25,0.16045077780294326
kHV5zQo-5HkBBl6pWT68RQ,cAaNlwNvuNu8cne4lxpWqA,boE4Ahsssqic7o5wQLI04w,10/19/2010,5,0,absolutely amazing need i really say more one innovative menus i seen long time truly know season every unique item perfection a definite must try chicago foodie,N,Angel S.,"Chicago, IL",01/07/2010,10,7,0,8,1,21,0,1,0,4.0,0.08333333333333333,27,0.25,0.01752329923482776
I91z9xKfv0pz3vQj1kN47Q,qG4R3VVM8RkmEaQQVEEVJg,boE4Ahsssqic7o5wQLI04w,10/29/2011,5,0,simply wonderful,N,Kelly R.,"Pasadena, CA",01/12/2009,0,15,0,5,0,2,0,0,0,4.0,0.08333333333333333,2,0.25,0.0
HlEgjjQWt48Fi6ZaspuQ6w,uyjpDYYsEJ5zs_CbUOpxrQ,boE4Ahsssqic7o5wQLI04w,12/27/2010,4,0,the food excellent wine even better this one wonderful places get wonderful pairings food wine wonderful complete gastro experience i crazy open cramped seating part cache i food anyway place disappoint fine foodie types it bit pricey side reason tough competition price point i that s reason i gave 4 stars,N,Rich Sustainable & Natural C.,"Chicago, IL",01/10/2010,5,14,0,15,1,1,0,0,0,4.0,0.08333333333333333,51,0.0,0.0
lrlC9OAwj6aPj,TARHMJ1eVZWwOxQvjOoD1Q,boE4Ahsssqic7o5wQLI04w,10/12/2010,3,0,hello loud restaurant yes thursday ton people but wasnt people loud music turn please i two people sitting end one high top communal tables yell other thank goodness people watching good certainly lot that now food shabby we obsessed pork shoulder ordered twice tender perfectly cooked i even ordered another bring home boy also fried manchego alright just didnt live hype reviews we enjoy smears one would expect they bruschetta like bread similar carrier loaded toppings we ordered enjoyed much overall food good i might back probably monday night less people might able convince someone turn music down,N,Kristin KPain P.,"Chicago, IL",01/10/2010,13,7,0,1,1,0,0,0,0,4.0,0.08333333333333333,98,0.25,0.10621172687620362
Dol6JvY,qun6FZJ_s9SH2M9Opi89RQ,boE4Ahsssqic7o5wQLI04w,10/2/2011,5,0,wow great service even though completely packed drinks wait fantastic food under 100 two including drinks felt like pretty good value area a rare 5 star rating me love place,N,Kevin C.,"Seattle, WA",01/09/2010,0,42,3,24,0,9,1,0,0,4.0,0.08333333333333333,30,0.25,0.0
7mOPdnq9QP7yLNMS39DkWg,2wEk4aupLBXiNX1TK8TeFg,boE4Ahsssqic7o5wQLI04w,4/6/2011,2,1,i wanted love server inattentive sucked dark hair glasses worked enclosed patio night 6th possibly coke we wanted order food plates cleared asked wanted dessert the server missing consistently horrible service i foodie loud one i not rushing back go i would loved to,N,L L.,"Chicago, IL",01/08/2008,2,59,0,23,11,18,2,0,0,4.0,0.08333333333333333,44,0.5,0.14320737215732637
tbBbqICkZvHvL1BkDLYX3A,m4XIvJJh5lSQGQnNPVRW3g,boE4Ahsssqic7o5wQLI04w,10/6/2010,3,0,purple pig good i wavered 3 4 stars settled 3 b c good nothing blew mind this i had salt roasted beets whipped goat cheese pistachio vinagrette yum good contrast textures flavors goat cheese goat cheesy i liked roasted bone marrow herbs full discretion first time eating bone marrow anything compare to i surprised bland was i guess supposed b c served little dish sea salt side the bread yummy overall pretty good pork saltimbocca really good porky flavor it little salty since i m salt fiend i mind much i also noticed fried manchego menu i eating alone traveling work little embarrassed order fourth dish plus i stuffed already but i ve made mental note try next time,N,jenni l.,"Mountain View, CA",01/07/2010,8,17,0,3,0,1,0,0,0,4.0,0.08333333333333333,119,0.25,0.0
oq17YETQp6I,1RNDRUOhtxe0Yx798p0Mwg,boE4Ahsssqic7o5wQLI04w,11/21/2010,5,0,thanks the purple pig i hunt exceptionally prepared pork my friends i enjoyed pig s ear crunch well flavored rich we also tried pork shoulder like butter the seating allows socialize patrons check selections ordered i can t wait return husband when establishment full bit loud prepared we really know order server helpful she recommended number wonderful dishes suggested wine pairing it small plates type place share not,N,Sandra H.,"Bolingbrook, IL",01/06/2010,0,11,2,4,0,1,0,0,0,4.0,0.08333333333333333,68,0.25,0.0
RPnEYlY0jyQ74WsrpriYzQ,NbU-hnU42_RZNMxdxsmsIg,boE4Ahsssqic7o5wQLI04w,10/4/2010,5,0,been lots times last months still love it get steak get proscuitto bread balls get wine bottle i wish took reservations i usually wait get table crowded at least kind enough send server around place see anyone waiting needed drink,N,joanna jo f.,"Chicago, IL",01/10/2008,3,32,0,15,5,1,0,0,0,4.0,0.08333333333333333,40,0.25,0.31741182528904566
y3JLpjbwnyidZ3whAF7ytQ,rTKK_-3W3gIQEohj0QSFWA,boE4Ahsssqic7o5wQLI04w,8/25/2011,4,0,i chicago visiting friends weekend cardinals cubs series one evening decided stop the purple pig bottle wine we seated bar view kitchen really sure wanted asked bartender dominic suggestion i really wish i could recall wine suggested great we stayed long enough split bottle however enjoyed idle conversation bartender made several suggestions places go overall good time evening the monday leaving town also found michigan avenue hour kill decided return the purple pig around 3pm drinks service great however times stopped small restaurant packed seems popular while get chance sample food i would like try next trip town,N,Brian M.,"Collinsville, IL",01/03/2010,4,95,9,28,5,3,4,17,0,4.0,0.16666666666666666,98,0.0,0.10215893443170554
p1TKfUodeH6-VjplfcIyVg,rTKK_-3W3gIQEohj0QSFWA,ibreTMGGaQSanZttUchjKg,8/25/2011,3,0,i dined genos east several times admit pizza experience i really huge fan the pizza good dining experience chicago style pizza before however i fan traditional pizza st louis variation deep dish made famous president obama voted chicago style overall i still enjoy nice genos deep dish pizza however i admit pastas leave much desired on recent visit 3 4 ordered pasta impressed seemed like something can the atmosphere fun customers encouraged write walls nothing obscene overall go geno s get pizza stay away pasta glad did,N,Brian M.,"Collinsville, IL",01/03/2010,4,95,9,28,5,3,4,17,0,3.5,0.16666666666666666,87,0.125,0.10215893443170554
Fcvv2tsbIeibOEvmxWAEMw,gLPYQeyJwRfrzlM_da5Wgg,boE4Ahsssqic7o5wQLI04w,11/12/2010,4,0,all all excellent meal we waited quite get seated outside tented area mostly fine evening temperatures high 50 s though keep coats dinner interesting see survive winter one willing stand outside heaters really start lose chill the food fabulous fabulous the complaint one two bones marrow decidedly marrow less great wine selection attendant service,N,E M.,"Chicago, IL",01/08/2010,0,3,1,0,0,0,0,0,0,4.0,0.08333333333333333,54,0.0,0.0
NVLtIQ1KUNQIBIKTWaru2g,tGtVYshgAbpJ6ble4wKoHA,boE4Ahsssqic7o5wQLI04w,9/25/2010,4,0,i came place word purple name i love things purple that place i could find along michigan avenue besides retail stores chain food spots i disappointed i opted cocktails though wine list extensive i managed sample several dishes courtesy nice ladies sitting next bar including olive oil pouched tuna greek lima beans housemade greek sausage rapini grapes eggplant capanota goat cheese all delicious also pretty yummy cheeses i can t tell ones were all all i d recommend spot it could get pricey though depending much wine many dishes order but tasty worth it,N,liana m.,"Oakland, CA",01/08/2010,13,5,0,0,1,0,1,0,0,4.0,0.08333333333333333,94,0.0,0.0
g0ouxc5TBfLpGI9bVUpJAQ,Z1X6F5nrR_5NP55W_xPVDQ,boE4Ahsssqic7o5wQLI04w,9/25/2010,5,0,food outstanding warm thursday lunch sitting outside service prompt friendly attentive as vegetarian found selection plentiful varied can t wait return,N,Keith B.,"Chicago, IL",01/11/2009,25,3,0,0,0,0,2,2,0,4.0,0.08333333333333333,21,0.25,0.022696024035799622
uy,1hd2yGcRcnipv7esAcqB-A,boE4Ahsssqic7o5wQLI04w,1/22/2010,5,0,have ever somewhere leave wanted stop people street tell it need tell them no neither i last night from moment i stepped 500 n michigan i knew i something different the smell olive oil lured us right direction hall unpretentious inviting room minimally decorated wine barrels spanish mosaics high communal tables the vibe energetic crowd eclectic making melting pot crowd there wait started bar wine cheeses meats kicked sensational journey mediterranean feast ahead no passports required the manchengo cheese favorite paired nice bottle red trentino made jump seat excitement next antipasti favorites included almonds rosemary garlic salt roasted beets shaved brusselsprouts pecorino the savory sweet salty mix among trio unbelievable i never thought beets could addictive next fried items i mistakenly prosciutto bread balls mistakenly i eat pork good i forgot i eat pork more the winter squash goat cheese arancini also like nothing i ever tasted before incredible on smears meat lovers would enamored choices list i opted eggplant caponata goat cheese spread extremely pleased authentic sicilian dish the meat eaters table loving too after saying i eat anymore i found olive oil ice cream we ordered one table could taste i pretty much devoured leaving whole lot share i hate people that there also chocolate hazelnut variety nutella fans the plates large enough share small enough order variety dishes really experience talented chef s gift flavor combinations textures trained mario batali chef s food deliciously inviting literally shared table people came ones met for traveled lived europe longing something authentically european chicago run purple pig it bring back many memories times abroad the energy pig young vibrant eclectic authentic i highly recommend eat drink enjoy,N,Deanna A.,"Chicago, IL",01/01/2010,3,1,0,0,0,0,0,0,0,4.0,0.08333333333333333,277,0.25,0.0
plV9lWovWkvavM8TPfaKdA,eGkYYeDUA0GvVvsr_IMDfQ,boE4Ahsssqic7o5wQLI04w,2/2/2010,4,0,my friend heard place said pretty good reviews four us went dinner around 5 30pm saturday night we wait placed one end communal high tables it bit crowded especially food plates started coming made work i think general theme food small portions oil fatty deliciousness starting fluffy buttery bread these dishes ordered shared family style lardo crostini i actually can t remember taste like must memorable sicilian marinated eggplant one servings vegetable enjoyable topped pieces grilled bread slices purple pig platter really know cured meats section menu went platter sample little everything even waitress identify meats platter i particularly like gabagool coppa probably fattiest piece cure meat dish whipped feta cucumbers refreshing delicious pork neck bone rillette mostarda mostarda really delicious went well rest spread prosciutto bread balls fried little heavy dishes came last i liked prosciutto flavor still quite distinct quail salsify pomegranate yum i like quail not much pomegranate being restaurant cheese swine wine name decided order bottle none us knowledgeable wines waitress suggested one gave us taste i found satisfactory went ahead it they many wines 40 around 40 mark we stuffed dessert a rarity me split bill evenly 35pp not bad all especially michigan ave all all delicious happy recommendable experience,N,Betty K.,"Chicago, IL",01/01/2010,5,24,0,6,4,4,3,0,1,4.0,0.08333333333333333,205,0.0,0.15608661351984654
WBMVzpJ-FT-VjRLmumYExw,8RAJkFd1ro5MItdgpDKVsw,boE4Ahsssqic7o5wQLI04w,2/14/2010,5,0,loved place the atmosphere food wine service wonderful first all graciously accommodated group grew grew friday night work never complained for food almonds cheese plate lots prosciutto bread balls olives everything delicious and cute bottles water table i always appreciate i serve wait someone notice water glass empty the wine list extensive offer wines glass 1 3 bottle half bottle full bottle our server also able suggest wines based descriptions generally like like can t wait go back,N,Meg K.,"Chicago, IL",01/02/2010,2,13,0,16,9,3,1,0,0,4.0,0.08333333333333333,78,0.25,0.0
rdV0Yc,O8M_zvr6qoPDXm90IyEM-A,boE4Ahsssqic7o5wQLI04w,2/18/2010,5,0,my wife i giving meat lent naturally went the purple pig celebrate fat tuesday what great meal inexpensive well our first course antipasti clams short grain rice basil this followed fried pig s ear pork liver pat茅 cured tongue we finished night grilled cheese day bleu goat tender tasty pork shoulder we ve ever dreamt about from excellent service recommendations waiters waitresses beautiful bottle wine comfortable ambiance i could happy you need go now what waiting for oh yeah tab wise would say check please dinner without drinks 25 30 per person six courses,N,Brad B.,"Cook, IL",01/07/2007,33,23,1,8,5,2,2,2,0,4.0,0.08333333333333333,94,0.25,0.1846619127442275
Ua9ucW1ywHEuXWK99iaVxg,mgeo3Sr1L721FUQ7faRU-Q,boE4Ahsssqic7o5wQLI04w,3/23/2010,5,0,yum yum yum i wish i ate enough pig i want eat and drink everything menu i tried things delicious i cannot wait go back milk braised pork shoulder i think that s was deep fried brioche dessert oh my god i love place i surprised small was i late lunch week crowded i could imagine place packed evening for good reason too,N,Eric G.,"Chicago, IL",01/09/2009,0,17,0,10,3,2,0,0,0,4.0,0.08333333333333333,63,0.25,0.14910456888580192
2Nr9crC-V1nRGfyeacP8-Q,Qim2sr6YVNMVvXscIuDsfw,boE4Ahsssqic7o5wQLI04w,4/26/2010,2,0,honestly dont know fuss purple pig everything ok many dishes memorable worth price tag beets goat cheese olive oil soft serve awesome eating twice finding one stellar pork dish id rather spend dough avec bristol,N,megan s.,"Chicago, IL",01/12/2008,2,7,0,5,1,3,0,0,1,4.0,0.08333333333333333,35,0.5,0.0
